transaction_id,user_id,account_id,payment_type,amount,status,timestamp
T17815,U869,A2444,ACH,348.2,completed,2026-02-27 02:17:36
T17816,U2394,A878,Wire,423.63,completed,2026-02-09 01:53:40
T17817,U547,A798,ACH,696.64,completed,2026-02-04 20:43:05
T17818,U2133,A18,ACH,249.97,completed,2026-02-12 02:30:00
T17819,U2412,A190,ACH,147.95,completed,2026-02-16 18:03:52
T17820,U2069,A2929,ACH,658.94,completed,2026-02-17 12:50:22
T17821,U692,A932,Card,589.8,completed,2026-02-23 06:00:47
T17822,U230,A2295,ACH,310.18,completed,2026-02-13 19:05:10
T17823,U231,A1892,Wire,6.03,completed,2026-02-13 08:30:10
T17824,U2505,A235,Card,405.02,completed,2026-02-09 16:37:40
T17825,U1411,A1841,ACH,184.18,completed,2026-02-03 10:06:13
T17826,U2246,A320,Card,437.46,completed,2026-02-11 02:59:25
T17827,U1925,A323,ACH,265.53,completed,2026-02-19 18:45:30
T17828,U695,A2225,Card,11.25,failed,2026-02-24 09:06:55
T17829,U2143,A2105,Card,256.19,completed,2026-02-03 08:33:45
T17830,U716,A574,ACH,238.83,completed,2026-02-15 04:25:30
T17831,U240,A2065,Card,57.14,completed,2026-02-07 00:49:20
T17832,U1564,A2621,ACH,275.23,completed,2026-02-10 08:07:34
T17833,U2135,A2793,Card,496.65,failed,2026-02-03 18:11:08
T17834,U636,A2184,ACH,1223.25,completed,2026-02-10 11:34:31
T17835,U795,A2357,ACH,99.71,completed,2026-02-02 16:43:29
T17836,U2444,A2576,Wire,164.4,completed,2026-02-04 02:21:23
T17837,U2214,A2022,ACH,232.22,pending,2026-02-16 05:41:02
T17838,U1518,A154,Card,86.17,completed,2026-02-21 08:47:36
T17839,U2128,A2078,ACH,572.63,completed,2026-02-14 19:01:36
T17840,U1038,A849,ACH,365.96,completed,2026-02-09 18:50:16
T17841,U2175,A1310,ACH,43.85,completed,2026-02-06 08:20:40
T17842,U1671,A878,Card,151.53,completed,2026-02-24 03:00:03
T17843,U611,A1197,Wire,539.56,completed,2026-02-05 08:48:35
T17844,U2965,A98,Card,1263.24,completed,2026-02-23 20:03:51
T17845,U2622,A236,ACH,419.09,completed,2026-02-26 22:56:09
T17846,U400,A1535,Wire,83.46,completed,2026-02-20 19:06:22
T17847,U1441,A2596,ACH,661.8,completed,2026-02-20 13:40:28
T17848,U44,A1713,Card,749.9,completed,2026-02-01 09:11:57
T17849,U2529,A82,Card,1203.89,completed,2026-02-27 01:22:48
T17850,U1011,A2729,Card,603.04,completed,2026-02-12 03:58:17
T17851,U2021,A2035,Card,164.8,completed,2026-02-19 14:42:57
T17852,U1291,A2332,Wire,1112.02,completed,2026-02-07 22:06:49
T17853,U1616,A1068,ACH,334.23,failed,2026-02-13 13:56:03
T17854,U733,A1546,Wire,594.55,pending,2026-02-19 18:07:55
T17855,U1336,A1328,Wire,883.46,completed,2026-02-02 06:22:15
T17856,U998,A813,Card,422.44,completed,2026-02-06 10:53:28
T17857,U20,A2253,ACH,40.39,completed,2026-02-13 08:27:40
T17858,U401,A1963,ACH,33.2,completed,2026-02-19 22:27:27
T17859,U1772,A2679,Card,1304.82,completed,2026-02-15 04:25:57
T17860,U2262,A173,Card,946.52,completed,2026-02-08 02:07:53
T17861,U1443,A920,Wire,186.91,completed,2026-02-01 02:26:25
T17862,U2948,A1383,Card,690.61,completed,2026-02-03 19:33:47
T17863,U1565,A2826,ACH,37.13,pending,2026-02-27 21:21:34
T17864,U2777,A192,Card,290.7,completed,2026-02-13 04:13:35
T17865,U768,A2112,Wire,17.13,failed,2026-02-28 13:09:50
T17866,U2731,A2373,Card,449.49,completed,2026-02-05 15:14:05
T17867,U879,A1278,ACH,52.55,pending,2026-02-22 17:49:11
T17868,U915,A416,ACH,749.53,pending,2026-02-11 03:44:28
T17869,U1028,A1690,ACH,311.17,completed,2026-02-03 00:59:20
T17870,U1275,A1457,ACH,339.25,completed,2026-02-22 23:35:49
T17871,U724,A967,Card,315.42,completed,2026-02-20 18:45:21
T17872,U260,A1500,ACH,136.13,completed,2026-02-23 04:51:11
T17873,U1086,A2538,ACH,58.71,completed,2026-02-17 07:54:43
T17874,U2944,A126,Wire,229.73,completed,2026-02-16 12:00:26
T17875,U2247,A1244,ACH,142.31,completed,2026-02-17 11:44:52
T17876,U2693,A462,ACH,299.72,completed,2026-02-06 00:21:13
T17877,U2227,A1359,Card,85.94,completed,2026-02-04 02:06:10
T17878,U1159,A314,Wire,950.07,failed,2026-02-06 16:06:01
T17879,U1388,A2353,Card,515.94,pending,2026-02-01 17:13:01
T17880,U1209,A1504,ACH,51.0,completed,2026-02-16 08:59:01
T17881,U368,A354,ACH,391.81,pending,2026-02-18 05:25:27
T17882,U122,A1881,Wire,50.96,completed,2026-02-02 05:52:16
T17883,U366,A683,ACH,675.69,pending,2026-02-03 02:30:20
T17884,U2976,A1347,Card,495.7,completed,2026-02-22 02:51:27
T17885,U2232,A1916,Card,635.92,completed,2026-02-04 18:47:33
T17886,U353,A216,ACH,5.25,completed,2026-02-02 05:17:25
T17887,U236,A1221,Wire,1028.39,completed,2026-02-02 04:30:51
T17888,U1622,A2764,ACH,229.26,completed,2026-02-08 05:54:34
T17889,U281,A2459,ACH,2856.95,completed,2026-02-07 17:40:11
T17890,U1947,A2537,Card,123.68,pending,2026-02-21 17:59:51
T17891,U2024,A512,Card,407.42,completed,2026-02-12 15:25:40
T17892,U2443,A90,ACH,639.57,completed,2026-02-23 16:38:40
T17893,U546,A2657,Card,83.48,failed,2026-02-02 20:33:49
T17894,U2642,A2737,Wire,1285.09,pending,2026-02-01 13:07:08
T17895,U940,A2215,ACH,931.06,completed,2026-02-26 11:31:09
T17896,U2844,A2277,Wire,1304.58,completed,2026-02-15 02:22:39
T17897,U1612,A2544,ACH,672.63,completed,2026-02-01 06:38:50
T17898,U146,A1224,Card,487.39,completed,2026-02-15 11:44:07
T17899,U1781,A80,Card,269.94,completed,2026-02-15 00:54:11
T17900,U1570,A1307,Wire,361.25,completed,2026-02-23 12:12:19
T17901,U1504,A1437,ACH,501.75,failed,2026-02-06 18:51:23
T17902,U1861,A622,Card,207.34,completed,2026-02-23 05:23:35
T17903,U1117,A1542,Wire,342.08,failed,2026-02-26 03:40:53
T17904,U2598,A1274,Wire,808.93,completed,2026-02-10 00:53:27
T17905,U2432,A675,Card,11.07,completed,2026-02-08 05:28:07
T17906,U1866,A912,Card,79.09,completed,2026-02-15 11:04:05
T17907,U2726,A1647,ACH,576.21,failed,2026-02-23 23:14:45
T17908,U1237,A1463,Card,420.11,completed,2026-02-28 21:51:13
T17909,U2664,A2565,ACH,687.21,completed,2026-02-15 04:39:43
T17910,U1630,A1314,ACH,583.3,completed,2026-02-21 19:26:13
T17911,U1152,A2648,Wire,486.29,completed,2026-02-18 10:08:00
T17912,U1511,A704,Card,859.77,completed,2026-02-14 16:42:28
T17913,U232,A3000,Card,1732.17,completed,2026-02-12 02:59:58
T17914,U493,A2293,ACH,1101.52,completed,2026-02-12 12:17:00
T17915,U2489,A2552,Card,23.16,completed,2026-02-12 20:05:03
T17916,U862,A2628,Card,2953.74,completed,2026-02-16 22:05:43
T17917,U2069,A765,Card,472.9,completed,2026-02-18 18:08:45
T17918,U2190,A1012,Card,235.01,completed,2026-02-26 13:43:30
T17919,U2558,A1798,Card,11.05,completed,2026-02-16 03:40:37
T17920,U1202,A1499,Wire,389.25,completed,2026-02-12 06:30:15
T17921,U912,A1274,Wire,41.31,completed,2026-02-15 12:15:45
T17922,U2321,A838,ACH,1176.48,completed,2026-02-12 17:55:07
T17923,U268,A2118,Wire,429.65,completed,2026-02-22 04:02:39
T17924,U244,A1899,ACH,1.22,pending,2026-02-25 20:28:48
T17925,U575,A1148,ACH,28.87,completed,2026-02-11 03:06:59
T17926,U2804,A1176,ACH,103.53,failed,2026-02-25 15:17:09
T17927,U680,A472,Card,430.91,completed,2026-02-23 02:25:02
T17928,U194,A464,Wire,83.3,failed,2026-02-24 05:35:14
T17929,U2180,A345,Wire,379.19,completed,2026-02-07 06:45:19
T17930,U987,A2701,Wire,51.1,completed,2026-02-13 18:10:51
T17931,U794,A811,Wire,1091.68,completed,2026-02-19 23:10:36
T17932,U2052,A956,Wire,235.63,completed,2026-02-22 22:40:36
T17933,U380,A2082,ACH,453.09,completed,2026-02-15 06:09:55
T17934,U1589,A221,Card,143.18,completed,2026-02-14 01:23:22
T17935,U299,A974,ACH,1620.95,failed,2026-02-28 00:36:22
T17936,U2346,A728,ACH,198.24,completed,2026-02-18 12:49:40
T17937,U1022,A1242,ACH,76.36,completed,2026-02-11 08:58:09
T17938,U897,A2039,ACH,526.36,completed,2026-02-07 21:07:19
T17939,U582,A2674,ACH,47.14,failed,2026-02-09 07:27:49
T17940,U2277,A1066,Card,60.12,completed,2026-02-22 15:46:53
T17941,U2015,A883,Wire,957.44,completed,2026-02-25 07:05:41
T17942,U2789,A47,Wire,616.3,completed,2026-02-09 23:46:40
T17943,U484,A1265,Wire,181.16,pending,2026-02-12 03:55:19
T17944,U104,A777,ACH,838.98,completed,2026-02-23 07:11:40
T17945,U1535,A209,Wire,32.46,completed,2026-02-08 14:29:19
T17946,U483,A634,Card,997.19,completed,2026-02-17 19:27:00
T17947,U170,A2812,Wire,162.53,failed,2026-02-18 22:08:37
T17948,U1611,A1865,ACH,210.63,completed,2026-02-15 10:52:13
T17949,U660,A2887,ACH,440.78,pending,2026-02-14 21:57:44
T17950,U2643,A79,ACH,440.44,completed,2026-02-15 09:55:53
T17951,U1216,A1534,ACH,633.88,completed,2026-02-02 19:45:29
T17952,U1001,A1770,Wire,50.89,completed,2026-02-09 12:25:41
T17953,U2814,A1048,ACH,77.49,completed,2026-02-15 01:08:02
T17954,U1781,A2356,ACH,1279.41,completed,2026-02-22 22:00:20
T17955,U1697,A2953,Wire,373.41,completed,2026-02-13 00:35:34
T17956,U1302,A1963,Wire,3.66,completed,2026-02-04 15:14:23
T17957,U1419,A153,ACH,517.24,completed,2026-02-10 04:58:18
T17958,U531,A1910,ACH,542.45,completed,2026-02-08 20:27:33
T17959,U2881,A374,Card,559.89,completed,2026-02-26 00:20:37
T17960,U25,A1534,Card,527.98,completed,2026-02-05 03:43:05
T17961,U2578,A2313,Card,455.97,completed,2026-02-11 19:34:56
T17962,U2064,A1635,Wire,711.13,completed,2026-02-09 03:44:43
T17963,U1559,A1907,Card,281.4,completed,2026-02-14 16:07:09
T17964,U1517,A2114,ACH,263.71,completed,2026-02-05 06:12:58
T17965,U946,A1956,Card,1791.55,completed,2026-02-22 04:59:21
T17966,U19,A2325,Card,88.18,failed,2026-02-02 19:57:36
T17967,U2556,A1447,ACH,772.74,completed,2026-02-08 09:34:35
T17968,U280,A1747,Wire,276.31,completed,2026-02-21 04:01:17
T17969,U2915,A2718,Card,895.12,completed,2026-02-17 21:48:15
T17970,U1063,A298,Card,662.63,completed,2026-02-01 02:42:40
T17971,U2086,A497,Card,983.56,completed,2026-02-13 18:40:14
T17972,U2517,A1804,Card,207.5,completed,2026-02-14 16:40:34
T17973,U731,A2091,Card,1204.04,completed,2026-02-14 22:13:56
T17974,U887,A1030,Card,28.27,pending,2026-02-04 20:04:22
T17975,U2277,A248,ACH,1209.99,completed,2026-02-17 02:57:11
T17976,U2042,A2050,Wire,135.68,completed,2026-02-05 14:04:28
T17977,U1875,A1839,Wire,231.58,completed,2026-02-25 04:38:51
T17978,U2857,A1342,Card,241.37,completed,2026-02-20 22:07:49
T17979,U66,A503,ACH,142.02,completed,2026-02-10 08:13:31
T17980,U260,A2498,Wire,747.63,completed,2026-02-09 05:28:47
T17981,U2580,A2703,ACH,86.55,failed,2026-02-07 18:51:54
T17982,U998,A1929,ACH,353.57,completed,2026-02-02 23:11:25
T17983,U2514,A963,Wire,44.28,completed,2026-02-24 04:38:27
T17984,U660,A1598,Card,22.0,completed,2026-02-09 14:11:39
T17985,U367,A700,Wire,1341.22,failed,2026-02-15 17:00:19
T17986,U23,A1284,Wire,490.62,completed,2026-02-06 02:50:27
T17987,U1166,A249,ACH,870.97,completed,2026-02-08 19:18:06
T17988,U174,A402,Card,569.77,completed,2026-02-18 22:50:38
T17989,U2411,A2689,ACH,680.15,completed,2026-02-08 13:05:23
T17990,U1579,A1195,Card,889.91,failed,2026-02-28 17:57:45
T17991,U1441,A2003,Wire,405.88,completed,2026-02-27 10:00:33
T17992,U1361,A1208,ACH,288.13,failed,2026-02-14 01:33:59
T17993,U1801,A2018,ACH,823.44,completed,2026-02-08 19:40:02
T17994,U2262,A261,Wire,1063.88,completed,2026-02-25 12:19:06
T17995,U1400,A1996,Card,618.47,completed,2026-02-18 13:51:24
T17996,U2912,A2943,Wire,852.2,completed,2026-02-17 14:31:33
T17997,U1735,A2656,ACH,504.23,completed,2026-02-28 01:27:03
T17998,U250,A972,Card,161.21,completed,2026-02-06 09:42:41
T17999,U6,A2634,ACH,265.24,completed,2026-02-22 12:19:36
T18000,U2687,A2295,Wire,227.66,failed,2026-02-25 06:07:44
T18001,U130,A2346,ACH,852.0,completed,2026-02-14 19:00:12
T18002,U1073,A416,Card,1068.03,completed,2026-02-01 17:32:46
T18003,U350,A1574,ACH,521.38,completed,2026-02-04 20:39:31
T18004,U2976,A2964,ACH,1163.88,completed,2026-02-06 07:51:53
T18005,U2356,A1646,ACH,117.16,failed,2026-02-19 23:41:23
T18006,U408,A1193,Wire,159.9,completed,2026-02-18 09:01:16
T18007,U268,A2828,Card,519.48,completed,2026-02-19 14:44:13
T18008,U1519,A884,ACH,578.28,failed,2026-02-09 13:20:03
T18009,U1126,A1255,Card,1437.09,completed,2026-02-04 12:01:42
T18010,U2928,A1811,Wire,2920.1,completed,2026-02-16 16:22:29
T18011,U2771,A1349,Card,8.79,completed,2026-02-17 10:45:05
T18012,U2083,A271,Wire,760.19,completed,2026-02-01 07:45:03
T18013,U2364,A780,ACH,145.72,completed,2026-02-08 04:31:19
T18014,U1250,A1037,Wire,491.07,failed,2026-02-24 02:38:40
T18015,U709,A2864,Wire,287.56,completed,2026-02-06 22:49:52
T18016,U2819,A1606,Wire,44.57,completed,2026-02-04 07:45:21
T18017,U946,A1420,ACH,47.31,completed,2026-02-16 23:41:50
T18018,U287,A2160,Wire,342.48,completed,2026-02-11 23:33:11
T18019,U2123,A2591,ACH,954.48,pending,2026-02-01 16:06:57
T18020,U25,A1800,Wire,232.52,completed,2026-02-04 20:23:20
T18021,U2971,A618,Card,1025.13,pending,2026-02-25 07:34:15
T18022,U1681,A2113,Wire,36.97,failed,2026-02-27 11:50:36
T18023,U1693,A655,Wire,2200.06,completed,2026-02-18 21:30:04
T18024,U315,A1341,ACH,203.93,pending,2026-02-14 03:29:40
T18025,U170,A549,ACH,166.63,pending,2026-02-20 18:12:13
T18026,U2160,A2024,Card,467.31,completed,2026-02-24 21:59:19
T18027,U1213,A1138,Wire,338.33,completed,2026-02-16 16:49:28
T18028,U1504,A1917,ACH,362.61,failed,2026-02-17 13:57:55
T18029,U1553,A207,ACH,1156.61,pending,2026-02-28 02:10:47
T18030,U519,A625,Wire,1440.88,failed,2026-02-08 03:51:02
T18031,U1952,A1501,Wire,127.75,completed,2026-02-24 13:43:06
T18032,U641,A1221,Wire,335.83,completed,2026-02-28 20:58:30
T18033,U1252,A1343,Card,904.15,completed,2026-02-09 13:45:29
T18034,U2936,A857,Card,626.54,completed,2026-02-17 17:20:50
T18035,U1182,A2287,ACH,169.08,completed,2026-02-11 13:54:48
T18036,U1276,A2074,Card,1075.22,completed,2026-02-18 00:18:09
T18037,U38,A32,Card,279.51,pending,2026-02-01 00:43:28
T18038,U715,A2882,Card,687.33,pending,2026-02-06 19:54:12
T18039,U380,A2967,Wire,190.08,failed,2026-02-02 04:16:53
T18040,U168,A2056,ACH,393.09,completed,2026-02-22 19:58:59
T18041,U2637,A2132,ACH,450.64,completed,2026-02-27 08:16:01
T18042,U2262,A2289,Card,490.13,completed,2026-02-25 18:00:32
T18043,U2571,A575,ACH,183.8,completed,2026-02-28 05:30:50
T18044,U1679,A1653,Wire,644.68,failed,2026-02-08 01:23:53
T18045,U1775,A2456,ACH,310.69,completed,2026-02-28 19:52:51
T18046,U786,A2966,Card,719.37,completed,2026-02-17 17:41:42
T18047,U2076,A916,Wire,348.52,completed,2026-02-23 19:37:05
T18048,U18,A2126,Card,707.53,failed,2026-02-12 15:14:32
T18049,U2467,A2923,ACH,248.14,completed,2026-02-16 06:40:48
T18050,U822,A431,Card,25.14,completed,2026-02-06 03:45:11
T18051,U1687,A1201,Card,619.83,completed,2026-02-16 11:02:48
T18052,U2213,A2983,ACH,2254.29,completed,2026-02-23 21:44:17
T18053,U146,A240,Card,399.5,completed,2026-02-14 12:55:59
T18054,U1087,A2254,Card,150.92,completed,2026-02-19 22:20:34
T18055,U672,A1940,Card,1239.31,completed,2026-02-06 05:59:15
T18056,U1982,A1883,Wire,730.78,completed,2026-02-25 17:59:22
T18057,U893,A2334,Wire,446.3,completed,2026-02-19 02:29:03
T18058,U2864,A1750,Wire,1682.41,failed,2026-02-05 07:24:29
T18059,U2478,A2860,Wire,169.56,completed,2026-02-07 06:10:51
T18060,U448,A2188,Wire,64.42,completed,2026-02-04 11:52:16
T18061,U204,A164,ACH,392.88,completed,2026-02-13 07:24:00
T18062,U1934,A1491,Card,415.68,completed,2026-02-20 17:59:10
T18063,U1447,A1476,Card,2178.79,completed,2026-02-20 07:02:49
T18064,U1198,A824,Card,825.79,completed,2026-02-04 22:20:03
T18065,U254,A435,ACH,557.12,completed,2026-02-05 12:49:50
T18066,U376,A2294,Wire,172.13,failed,2026-02-25 19:59:41
T18067,U1877,A1642,ACH,406.87,completed,2026-02-05 02:15:31
T18068,U806,A1775,Card,564.22,failed,2026-02-01 17:51:39
T18069,U1990,A1152,Wire,489.57,completed,2026-02-01 18:27:45
T18070,U1473,A2260,ACH,267.22,completed,2026-02-06 12:27:22
T18071,U969,A2887,Card,228.95,completed,2026-02-26 03:33:57
T18072,U2867,A2359,Card,349.18,pending,2026-02-05 21:05:40
T18073,U2781,A820,Card,998.84,completed,2026-02-21 02:23:19
T18074,U397,A983,ACH,99.6,completed,2026-02-04 18:13:18
T18075,U1153,A2109,ACH,397.71,completed,2026-02-13 17:09:30
T18076,U1290,A1562,Wire,138.01,completed,2026-02-08 21:46:25
T18077,U1656,A2050,Wire,69.1,failed,2026-02-11 08:32:33
T18078,U1435,A2974,Wire,647.72,completed,2026-02-04 21:25:50
T18079,U549,A446,ACH,925.83,completed,2026-02-10 09:30:28
T18080,U1209,A1000,Wire,199.54,completed,2026-02-06 23:22:49
T18081,U930,A1930,Card,199.66,completed,2026-02-13 19:34:35
T18082,U2358,A2530,Card,1481.43,pending,2026-02-21 03:37:43
T18083,U2482,A2246,ACH,185.48,completed,2026-02-09 13:50:32
T18084,U93,A1564,Card,229.23,completed,2026-02-07 20:23:28
T18085,U190,A622,ACH,728.76,completed,2026-02-25 15:36:13
T18086,U1639,A1824,Card,177.14,completed,2026-02-13 04:00:54
T18087,U2123,A875,ACH,188.89,completed,2026-02-25 11:59:00
T18088,U2764,A2865,ACH,1213.15,completed,2026-02-16 23:59:42
T18089,U588,A1885,ACH,1273.07,completed,2026-02-10 23:02:09
T18090,U823,A1880,Wire,127.79,completed,2026-02-20 08:37:56
T18091,U199,A2793,Card,529.2,completed,2026-02-16 10:30:30
T18092,U1505,A106,ACH,181.69,completed,2026-02-05 04:40:09
T18093,U1238,A1071,Card,1128.85,completed,2026-02-18 12:52:38
T18094,U1799,A2125,Card,982.03,completed,2026-02-15 06:23:41
T18095,U1460,A1258,Card,326.91,completed,2026-02-16 05:01:19
T18096,U1992,A1895,Wire,554.94,completed,2026-02-02 14:55:34
T18097,U453,A1846,Card,86.2,completed,2026-02-15 14:01:08
T18098,U1486,A2733,Card,53.59,completed,2026-02-08 04:30:07
T18099,U2606,A1280,Card,953.91,completed,2026-02-05 05:33:34
T18100,U106,A358,Wire,295.31,completed,2026-02-22 13:06:44
T18101,U131,A1238,Card,258.08,completed,2026-02-10 20:19:34
T18102,U2988,A2368,Wire,444.17,completed,2026-02-10 20:06:31
T18103,U2765,A2967,Card,610.89,completed,2026-02-07 09:48:55
T18104,U151,A1859,Wire,238.07,completed,2026-02-09 15:03:11
T18105,U759,A1011,Wire,724.63,completed,2026-02-17 05:39:27
T18106,U1937,A1527,Wire,38.91,completed,2026-02-11 11:40:28
T18107,U790,A1913,Card,351.57,completed,2026-02-27 14:24:58
T18108,U1726,A1026,Wire,391.4,completed,2026-02-26 04:40:54
T18109,U2937,A450,ACH,380.65,completed,2026-02-15 12:08:00
T18110,U2282,A2728,Wire,57.07,completed,2026-02-28 17:00:55
T18111,U2344,A1766,Wire,93.4,completed,2026-02-25 12:00:10
T18112,U942,A364,ACH,456.09,pending,2026-02-26 09:16:42
T18113,U2160,A1432,Wire,222.1,completed,2026-02-09 09:53:36
T18114,U2911,A2013,Card,1028.55,pending,2026-02-03 10:55:00
T18115,U2258,A203,ACH,901.96,pending,2026-02-17 02:58:19
T18116,U1122,A671,Wire,1506.08,pending,2026-02-06 08:51:41
T18117,U2853,A1922,Card,1424.96,completed,2026-02-08 22:43:26
T18118,U2549,A1170,Card,156.98,failed,2026-02-23 22:23:49
T18119,U417,A2829,Card,66.46,completed,2026-02-04 12:14:32
T18120,U1097,A1547,Wire,135.99,completed,2026-02-18 07:16:04
T18121,U2386,A1556,Wire,155.14,completed,2026-02-20 21:02:45
T18122,U1322,A2577,Card,136.86,completed,2026-02-04 03:49:30
T18123,U2273,A2558,Card,553.17,completed,2026-02-27 01:16:29
T18124,U2547,A2012,Wire,258.35,completed,2026-02-23 18:29:29
T18125,U1235,A368,Card,1011.12,completed,2026-02-22 21:16:50
T18126,U2398,A2508,Wire,169.74,completed,2026-02-17 21:20:45
T18127,U1654,A1809,Wire,172.0,completed,2026-02-19 18:58:37
T18128,U693,A1055,Wire,354.76,completed,2026-02-20 05:19:34
T18129,U167,A1130,ACH,36.27,completed,2026-02-09 22:21:07
T18130,U1708,A984,Wire,869.99,failed,2026-02-15 02:16:46
T18131,U880,A1667,Wire,438.48,completed,2026-02-01 10:44:42
T18132,U244,A1121,Card,1888.08,completed,2026-02-14 09:08:28
T18133,U2160,A602,ACH,268.07,completed,2026-02-13 20:06:04
T18134,U48,A275,Wire,656.79,pending,2026-02-17 14:13:47
T18135,U1814,A1812,ACH,169.62,completed,2026-02-15 01:06:09
T18136,U1480,A215,Card,110.96,completed,2026-02-28 00:24:04
T18137,U1223,A1557,Wire,418.96,completed,2026-02-07 01:44:25
T18138,U130,A2428,ACH,1094.05,completed,2026-02-15 08:30:25
T18139,U2539,A138,Wire,339.26,completed,2026-02-07 23:34:20
T18140,U34,A2160,ACH,320.27,completed,2026-02-22 15:45:39
T18141,U1959,A417,ACH,849.71,completed,2026-02-25 21:13:11
T18142,U2957,A1763,Card,12.62,completed,2026-02-21 10:11:15
T18143,U1929,A1896,Wire,727.31,completed,2026-02-12 02:01:00
T18144,U1989,A574,Wire,336.8,completed,2026-02-06 20:18:30
T18145,U2819,A1409,ACH,83.44,completed,2026-02-15 12:06:26
T18146,U2346,A1342,ACH,2.5,completed,2026-02-10 03:37:51
T18147,U2738,A390,Card,264.76,completed,2026-02-18 11:50:59
T18148,U2912,A337,Card,92.34,completed,2026-02-23 08:25:02
T18149,U566,A200,Wire,455.7,completed,2026-02-26 07:41:09
T18150,U2846,A2064,Wire,441.63,failed,2026-02-10 19:06:18
T18151,U1393,A407,Card,43.19,completed,2026-02-13 16:36:06
T18152,U1462,A1130,Wire,632.43,completed,2026-02-06 21:08:10
T18153,U29,A1292,ACH,424.77,completed,2026-02-03 04:10:45
T18154,U1607,A340,Wire,992.56,completed,2026-02-11 22:11:06
T18155,U1822,A856,Card,974.92,completed,2026-02-26 11:34:45
T18156,U189,A517,Card,166.04,completed,2026-02-20 00:14:13
T18157,U2454,A961,ACH,1049.44,failed,2026-02-26 08:56:30
T18158,U1837,A1932,Card,397.84,failed,2026-02-16 01:09:59
T18159,U115,A2138,Card,192.57,completed,2026-02-21 09:21:12
T18160,U1265,A430,Card,116.08,pending,2026-02-11 07:32:53
T18161,U713,A2548,Card,676.85,completed,2026-02-11 16:52:41
T18162,U1885,A1460,Card,2549.57,pending,2026-02-12 03:44:16
T18163,U2070,A1181,Card,164.7,completed,2026-02-21 23:34:53
T18164,U1193,A2118,ACH,268.98,completed,2026-02-28 00:24:06
T18165,U768,A2755,ACH,177.5,completed,2026-02-04 15:58:05
T18166,U1111,A1308,Wire,424.84,completed,2026-02-14 03:19:11
T18167,U895,A1860,Card,644.61,completed,2026-02-01 02:46:46
T18168,U1986,A2887,ACH,223.41,completed,2026-02-10 02:40:40
T18169,U1352,A1563,ACH,778.34,completed,2026-02-06 09:43:42
T18170,U327,A1117,ACH,2216.91,pending,2026-02-13 09:10:41
T18171,U886,A1505,ACH,457.95,completed,2026-02-15 11:45:28
T18172,U1142,A107,Card,415.15,completed,2026-02-07 02:05:07
T18173,U2475,A1981,Card,29.3,completed,2026-02-14 16:32:29
T18174,U509,A2776,Wire,515.01,completed,2026-02-05 08:14:12
T18175,U2582,A1324,Card,517.25,completed,2026-02-24 21:24:00
T18176,U124,A1659,ACH,280.6,completed,2026-02-09 09:23:59
